project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,06,2.516072e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,07,2.224926e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Jan,08,1.284184e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,01,3.31403e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,02,1.909418e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,03,2.248998e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,04,2.031193e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,05,1.960188e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,06,2.452286e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,07,2.179354e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Feb,08,1.290783e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,01,3.262978e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,02,1.549139e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,03,2.085131e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,04,2.187204e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,05,1.785307e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,06,2.812216e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,07,1.968215e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Mar,08,1.373287e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,01,2.593259e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,02,2.223651e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,03,2.491342e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,04,1.792805e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,05,1.51076e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,06,3.439391e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,07,2.135713e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,Apr,08,1.622657e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,01,2.487654e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,02,2.004328e-05
E-OBS,v20.0e,Observation,1981-01-01 to 2010-12-31,mean,rr,May,03,2.7181e-05
