project_id,model_id,experiment_id,time_bounds,ensemble_member,variable,season,mask,mean,clim,height_correction,area,model_member
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,tas,DJF,deutschland,276.2328,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,tas,MAM,deutschland,281.4667,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,tas,JJA,deutschland,289.6541,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,tas,SON,deutschland,282.5277,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,pr,ANN,deutschland,2.921549e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,pr,DJF,deutschland,3.205715e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,pr,MAM,deutschland,2.810972e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,pr,JJA,deutschland,2.999624e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,historical,1981-01-01 to 2010-12-31,r1i1p1,pr,SON,deutschland,2.669885e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,ANN,deutschland,0.1147568,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,DJF,deutschland,0.4181626,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,MAM,deutschland,0.03365809,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snw,SON,deutschland,0.007206621,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,ANN,deutschland,3.023065e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,DJF,deutschland,3.435743e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,MAM,deutschland,2.80466e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,JJA,deutschland,3.038011e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,pr,SON,deutschland,2.813845e-05,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snc,ANN,deutschland,0.8811649,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snc,DJF,deutschland,3.114565,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snc,MAM,deutschland,0.3065267,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snc,JJA,deutschland,0.0,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,snc,SON,deutschland,0.1035677,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,ANN,deutschland,133.6369,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,DJF,deutschland,37.50559,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,MAM,deutschland,172.3434,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,JJA,deutschland,233.2362,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,rsds,SON,deutschland,91.46256,seasonal,False,land only,NorESM1-ME_r1i1p1
CMIP5,NorESM1-ME,rcp85,2036-01-01 to 2065-12-31,r1i1p1,tas,ANN,deutschland,284.3098,seasonal,False,land only,NorESM1-ME_r1i1p1
